customer_id,part_name,site_value,status,onorder,monthlyclosing,stockout,date,record_key_hash,integration_id,batch_id,execution_id,create_timestamp,last_updated_timestamp
66336,BA023400,PEPSICOLA_PUERTO_RICO_66336,Regular,0.00,0.00,0.00,20250531,8b65b66ad0bce9304e565b0716f794c9d1c446fd85f50287be049ea771d8c265,8b65b66ad0bce9304e565b0716f794c9d1c446fd85f50287be049ea771d8c265,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
30001,BA001813,THE_TESALIA_30001,Regular,0.00,0.00,55.00,20251130,efab58998e7485a1f51e2d14de788383ca0a48ed481bb2934f19db6b39553699,efab58998e7485a1f51e2d14de788383ca0a48ed481bb2934f19db6b39553699,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
2060885,BA006841,MARES_2060885,Regular,0.00,0.00,1519.11,20250930,8a440c8329c744f8407cd52d20c03a2f218b9c7aca89d46bb6d72964f9eadab4,8a440c8329c744f8407cd52d20c03a2f218b9c7aca89d46bb6d72964f9eadab4,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
30001,BA022818,THE_TESALIA_30001,Regular,0.00,0.00,2.58,20251031,957f9132f1daf4b500a1c8ffe5ec733fda07a1a764b51e6039a7cb808abffd07,957f9132f1daf4b500a1c8ffe5ec733fda07a1a764b51e6039a7cb808abffd07,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66328,AA065079,EMBOTELLADORA_LA_MARIPOSA_66328,Regular,0.00,0.00,69.50,20250830,1ee54f1ad233f0bdeccc7b29b6034954ddacbcdc3aff999bc3502e175f5de266,1ee54f1ad233f0bdeccc7b29b6034954ddacbcdc3aff999bc3502e175f5de266,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66328,AA065079,EMBOTELLADORA_LA_MARIPOSA_66328,Regular,0.00,0.00,261.25,20250731,7a1f9ced9cdb82c03b3fa2c59f24e458783f28cb229e6b365d4d7d263f33faaf,7a1f9ced9cdb82c03b3fa2c59f24e458783f28cb229e6b365d4d7d263f33faaf,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
30001,BA019138,THE_TESALIA_30001,Regular,0.00,0.00,939.83,20260131,e98415164d83470afc9a164c4c62e35fba9132112dd0de23a4602ff9483af1c7,e98415164d83470afc9a164c4c62e35fba9132112dd0de23a4602ff9483af1c7,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66328,BA003526,EMBOTELLADORA_LA_MARIPOSA_66328,Regular,0.00,0.00,9.58,20250731,40fdfd2e38490eb4a343bb93cae892652cfc6028e2c57f5e71412051a80a9b05,40fdfd2e38490eb4a343bb93cae892652cfc6028e2c57f5e71412051a80a9b05,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66336,BA023401,PEPSICOLA_PUERTO_RICO_66336,Regular,0.00,0.00,150.16,20250731,ff7cb9ef16ec38b613859fb36d9157fb918c896db893e2689165e6fa7748daa1,ff7cb9ef16ec38b613859fb36d9157fb918c896db893e2689165e6fa7748daa1,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66328,BA003526,EMBOTELLADORA_LA_MARIPOSA_66328,Regular,0.00,0.00,376.95,20250531,69c2a85d1841bf6d6808014f6077867c754e45c57181e17348258a0d4fee13c9,69c2a85d1841bf6d6808014f6077867c754e45c57181e17348258a0d4fee13c9,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66336,BA023398,PEPSICOLA_PUERTO_RICO_66336,Regular,0.00,0.00,0.00,20251231,a6749f36b56bc4d35cc05600cf6158be6a1c9b7d0cfb0eb4b733e17cf7b1eafb,a6749f36b56bc4d35cc05600cf6158be6a1c9b7d0cfb0eb4b733e17cf7b1eafb,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
30001,BA001813,THE_TESALIA_30001,Regular,0.00,0.00,502.89,20260131,82a69d5b6408156c94deb6f1d5d17a8bb8f70a176790d4067a601642886683d9,82a69d5b6408156c94deb6f1d5d17a8bb8f70a176790d4067a601642886683d9,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
30001,BA019138,THE_TESALIA_30001,Regular,0.00,0.00,79.01,20250630,81fd7e578c0ea05f62965be0f2b0e4c6542a6aa8aeaa48316663f05b4ed7fc15,81fd7e578c0ea05f62965be0f2b0e4c6542a6aa8aeaa48316663f05b4ed7fc15,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66336,BA023398,PEPSICOLA_PUERTO_RICO_66336,Regular,0.00,0.00,54.39,20250228,d6aaabac2d4f3a66ab450fa3f0d2382b40ba73459650858681066d79c15b9d06,d6aaabac2d4f3a66ab450fa3f0d2382b40ba73459650858681066d79c15b9d06,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66328,BA018323,EMBOTELLADORA_LA_MARIPOSA_66328,Regular,0.00,0.00,2229.51,20250531,06cc65dc9f6aa4ede6f7055d983f85896a67209851f17fca189aa6fa78de0304,06cc65dc9f6aa4ede6f7055d983f85896a67209851f17fca189aa6fa78de0304,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66328,AA065077,EMBOTELLADORA_LA_MARIPOSA_66328,Regular,0.00,0.00,114.02,20250531,85c777872de8ca34fe44184fa53b20f1e49cda59fef8cf8f424d90ff62836820,85c777872de8ca34fe44184fa53b20f1e49cda59fef8cf8f424d90ff62836820,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
2060885,BA006841,MARES_2060885,Regular,0.00,0.00,26.00,20260131,e740a106678e0904b40eb3164b1444ddcd7e96954def4083fc97aaa386220bba,e740a106678e0904b40eb3164b1444ddcd7e96954def4083fc97aaa386220bba,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66328,AA065077,EMBOTELLADORA_LA_MARIPOSA_66328,Regular,0.00,0.00,203.24,20250830,62cd53b9ddddd601389fbc2008e76c39b80d8d20a161324abd10e012dbf4fd2d,62cd53b9ddddd601389fbc2008e76c39b80d8d20a161324abd10e012dbf4fd2d,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66328,BA003526,EMBOTELLADORA_LA_MARIPOSA_66328,Regular,0.00,0.00,61.71,20250930,3feb721c30503ba6712ecc271aa4c45dfd23505b8c826646ac95af96f3b89726,3feb721c30503ba6712ecc271aa4c45dfd23505b8c826646ac95af96f3b89726,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
2060885,BA006841,MARES_2060885,Regular,0.00,0.00,367.31,20250630,f5a7ace2d5e8fceb1a633eef244613e27d077dcb640835b9cfab40ba8c29f80a,f5a7ace2d5e8fceb1a633eef244613e27d077dcb640835b9cfab40ba8c29f80a,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66328,AA065077,EMBOTELLADORA_LA_MARIPOSA_66328,Regular,0.00,0.00,202.46,20250228,ab2ef580b1dfe4a6f1bb28a9d307c07014169b069ce9b9bde0c32bd6294a7cbf,ab2ef580b1dfe4a6f1bb28a9d307c07014169b069ce9b9bde0c32bd6294a7cbf,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
30001,BA019138,THE_TESALIA_30001,Regular,0.00,0.00,141.24,20250930,9124386d31f094bb3753b1f27df4107182146406c367f036d54a358ea47cf41a,9124386d31f094bb3753b1f27df4107182146406c367f036d54a358ea47cf41a,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66336,BA023398,PEPSICOLA_PUERTO_RICO_66336,Regular,0.00,0.00,0.00,20260131,504514c7c37a332d31df39ef94bb5ede28870ae5c2a372bc44e15f205c6546fb,504514c7c37a332d31df39ef94bb5ede28870ae5c2a372bc44e15f205c6546fb,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
30001,BA001813,THE_TESALIA_30001,Regular,0.00,0.00,525.00,20250228,d0954e2eb6ab6422b85436e8a898ea43ae33d47f1248c8b51c9d1ca5cbdb9a7f,d0954e2eb6ab6422b85436e8a898ea43ae33d47f1248c8b51c9d1ca5cbdb9a7f,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66328,AA065079,EMBOTELLADORA_LA_MARIPOSA_66328,Regular,0.00,0.00,107.77,20250430,fd1e4cdb1b22b3784820e5711218c3f056eca61956ae2cec694ee9e0e1db2840,fd1e4cdb1b22b3784820e5711218c3f056eca61956ae2cec694ee9e0e1db2840,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
30001,BA001813,THE_TESALIA_30001,Regular,0.00,0.00,72.00,20250630,cd48f8e09f126fd12a9b4a10df7dc1580b6ad57875ac4ddae7059dec765fb8ea,cd48f8e09f126fd12a9b4a10df7dc1580b6ad57875ac4ddae7059dec765fb8ea,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66336,BA023400,PEPSICOLA_PUERTO_RICO_66336,Regular,0.00,0.00,0.00,20251130,f8c265236caef0217e1b2fd8ee9826f6a7a1f39f3fc7c2e68675bbccc9794e32,f8c265236caef0217e1b2fd8ee9826f6a7a1f39f3fc7c2e68675bbccc9794e32,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66328,AA065079,EMBOTELLADORA_LA_MARIPOSA_66328,Regular,0.00,0.00,226.77,20251031,9196647973d0cc1c10ad5a7a77288f1089165b840b65f7be25ef35f8fc8cd0ad,9196647973d0cc1c10ad5a7a77288f1089165b840b65f7be25ef35f8fc8cd0ad,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66328,AA001005,EMBOTELLADORA_LA_MARIPOSA_66328,Regular,0.00,0.00,15.00,20250527,550c320c71aa1a3a8420598c0a5b186161b27cbf95a0781f17430455af5dc392,550c320c71aa1a3a8420598c0a5b186161b27cbf95a0781f17430455af5dc392,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66328,AA065077,EMBOTELLADORA_LA_MARIPOSA_66328,Regular,0.00,0.00,1253.99,20251130,2d92ad5b69d89fa969142a4b44b7b58122a0dc79848951d5ccf7ecfa528e81a3,2d92ad5b69d89fa969142a4b44b7b58122a0dc79848951d5ccf7ecfa528e81a3,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66328,AA065077,EMBOTELLADORA_LA_MARIPOSA_66328,Regular,0.00,0.00,777.38,20251231,85670d244eb5694e237f7402e96e170f0da0e0e1eb97e5ee4aa58c718cc4ef58,85670d244eb5694e237f7402e96e170f0da0e0e1eb97e5ee4aa58c718cc4ef58,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66336,BA023400,PEPSICOLA_PUERTO_RICO_66336,Regular,0.00,0.00,0.00,20250430,b2be0b7b9baf68359f595bf5fbf1661f1825fe18ac1a1c59926d9053b9e29ef5,b2be0b7b9baf68359f595bf5fbf1661f1825fe18ac1a1c59926d9053b9e29ef5,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
30001,BA022818,THE_TESALIA_30001,Regular,0.00,0.00,8.37,20260131,8fed96bb434bfa962b9255bbd5218ba03c204ce5d0635697d9a7248f4c35caa3,8fed96bb434bfa962b9255bbd5218ba03c204ce5d0635697d9a7248f4c35caa3,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
30001,BA022818,THE_TESALIA_30001,Regular,0.00,0.00,76.56,20250731,f52c75cff359e85a2b530806ce50df9fc551234fecac8883b832ca41e550dcb1,f52c75cff359e85a2b530806ce50df9fc551234fecac8883b832ca41e550dcb1,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
2060885,BA010901,MARES_2060885,Regular,0.00,0.00,0.00,20250430,8bff7a013c369ae47294723092ede6bd195b4fc05fb9cd4a8598d8ce4b678c60,8bff7a013c369ae47294723092ede6bd195b4fc05fb9cd4a8598d8ce4b678c60,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66328,BA005471,EMBOTELLADORA_LA_MARIPOSA_66328,Regular,0.00,0.00,19.46,20250731,00b1b15d773a74b42d44965aabc9b9adc9e374ede3d39de1a9b490c0cc94e93f,00b1b15d773a74b42d44965aabc9b9adc9e374ede3d39de1a9b490c0cc94e93f,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66336,BA023401,PEPSICOLA_PUERTO_RICO_66336,Regular,0.00,0.00,119.06,20250228,8dc1844c086b3f323ff1eb68f5841b928bcfe9a94caa173831d67cc92b0640dc,8dc1844c086b3f323ff1eb68f5841b928bcfe9a94caa173831d67cc92b0640dc,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66328,BA005471,EMBOTELLADORA_LA_MARIPOSA_66328,Regular,0.00,0.00,1701.00,20251231,e8440b1eb69f3fbacdb6c6e1916b3ed641d559ad0c84048ac818dcfaf3a62f37,e8440b1eb69f3fbacdb6c6e1916b3ed641d559ad0c84048ac818dcfaf3a62f37,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
2060885,BA006841,MARES_2060885,Regular,0.00,0.00,18.04,20250731,b186e138c864b2c5682163cce7b802fa51e6f1b8767cb743232a35f9b6e574a1,b186e138c864b2c5682163cce7b802fa51e6f1b8767cb743232a35f9b6e574a1,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66336,BA023400,PEPSICOLA_PUERTO_RICO_66336,Regular,0.00,0.00,0.00,20250628,49ea31066579adeb6b068f5f11d955d7f43e868d7974d0bc0d05594eca0c6be3,49ea31066579adeb6b068f5f11d955d7f43e868d7974d0bc0d05594eca0c6be3,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66328,AA065079,EMBOTELLADORA_LA_MARIPOSA_66328,Regular,0.00,0.00,135.75,20250228,7dfe9baae52fff5201b4398e0e2dea5e0bfbb3472bdcaa1b73d3817bcf6ceea1,7dfe9baae52fff5201b4398e0e2dea5e0bfbb3472bdcaa1b73d3817bcf6ceea1,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
30001,BA019138,THE_TESALIA_30001,Regular,0.00,0.00,2063.25,20250430,123c3e461775003b935c33bcd1b52d40d7e9e956e609b8141cbbe447fc2f6d38,123c3e461775003b935c33bcd1b52d40d7e9e956e609b8141cbbe447fc2f6d38,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66328,BA003526,EMBOTELLADORA_LA_MARIPOSA_66328,Regular,0.00,0.00,126.58,20251231,992b2b14e4fef34089cb62f0025ff73d9266a37db7fa747f1425a41c43d1f3cc,992b2b14e4fef34089cb62f0025ff73d9266a37db7fa747f1425a41c43d1f3cc,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66336,BA023401,PEPSICOLA_PUERTO_RICO_66336,Regular,0.00,0.00,527.54,20250531,e42935befe980cf2bc133c6b2c2c7ffd615ba06b181a1760a85be69dd81c943a,e42935befe980cf2bc133c6b2c2c7ffd615ba06b181a1760a85be69dd81c943a,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
30001,BA019138,THE_TESALIA_30001,Regular,0.00,0.00,48.34,20251130,6869d00b3a6b08b74a48723af5d1e1fe9a463a896541f4b7fc6e0b01779def00,6869d00b3a6b08b74a48723af5d1e1fe9a463a896541f4b7fc6e0b01779def00,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
30001,BA022818,THE_TESALIA_30001,Regular,0.00,0.00,2272.38,20250430,5bfec0789f852316aef64781b02a823f81980fa714dfca1f880262c7436ad3d2,5bfec0789f852316aef64781b02a823f81980fa714dfca1f880262c7436ad3d2,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66328,AA001005,EMBOTELLADORA_LA_MARIPOSA_66328,Regular,0.00,0.00,6.50,20260116,892127b6f8ce7e37cd004b9ef218acfe02865303bfc8405e9ff604cb59dedca3,892127b6f8ce7e37cd004b9ef218acfe02865303bfc8405e9ff604cb59dedca3,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
66328,AA001005,EMBOTELLADORA_LA_MARIPOSA_66328,Regular,0.00,0.00,0.00,20251127,15e1deff3065f1c84f2226286a5ed88ef71659f37a73fdc5ccd9d23bf7deb19e,15e1deff3065f1c84f2226286a5ed88ef71659f37a73fdc5ccd9d23bf7deb19e,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
30001,BA022818,THE_TESALIA_30001,Regular,0.00,0.00,167.81,20250630,92969e807ebf6a9abeac448617494cd3de3bfefb358255ec5c4cb3127c631cc8,92969e807ebf6a9abeac448617494cd3de3bfefb358255ec5c4cb3127c631cc8,80bb0c8d-77f6-4c36-a787-9c249370fa6b,bd2bad2d-7bd8-4742-9037-88bd1b09924b,2026-02-19T09:01:49.185Z,2026-02-25T06:25:53.168Z
